Time,alt_msl_ft,ias_kt,vs_fps,pitch_deg,roll_deg,throttle
43.2167,227.5960082,68.9296805,-4.347614824,-1.870447529,0.5834248536,0.2955519829
43.4167,226.7579336,68.63225499,-4.047857181,-1.686700047,0.7120519941,0.2955519829
43.6083,226.0099816,68.3418399,-3.763513089,-1.585812507,0.7936359944,0.2955519829
43.8167,225.244779,68.0321595,-3.621856941,-1.748344981,0.7632472634,0.2955519829
44.0167,224.5079978,67.75373329,-3.769449145,-2.036699158,0.6368791135,0.2955519829
44.2167,223.7205503,67.49598647,-4.108908539,-2.31150696,0.4513597591,0.2955519829
44.4167,222.8554957,67.2575516,-4.535150133,-2.547327013,0.2595680677,0.209807074
44.6167,221.9019151,67.03616635,-4.989399846,-2.756178476,0.07716032499,0.1112004287
44.8167,220.857052,66.82870444,-5.446156793,-2.952510213,-0.08851002072,0.08118971061
45.0167,219.7214191,66.63253056,-5.89531845,-3.14984373,-0.2353573831,0.08118971061
45.2167,218.4962308,66.44816175,-6.346297474,-3.402038358,-0.3854425459,0.08118971061
45.4167,217.1741019,66.2797374,-6.867955735,-3.706205924,-0.5731511412,0.08118971061
45.6167,215.7415917,66.12716567,-7.43654427,-3.885714397,-0.7994453259,0.08118971061
45.8167,214.209024,65.98076342,-7.864848587,-3.869593259,-1.051879489,0.08118971061
46.0167,212.6112725,65.83060897,-8.094941572,-3.75741251,-1.296741464,0.08118971061
46.2167,210.9838662,65.67412658,-8.177742977,-3.656099769,-1.507662169,0.08118971061
46.4167,209.3466023,65.51224369,-8.186796852,-3.542027442,-1.590787346,0.08118971061
46.6167,207.7147263,65.345191,-8.139524861,-3.460214047,-1.551069014,0.08118971061
46.8167,206.092797,65.17397391,-8.080592322,-3.329156246,-1.476459116,0.08118971061
47.0167,204.490998,64.99434334,-7.938018984,-3.114228337,-1.410766319,0.08118971061
47.2167,202.9275202,64.80250059,-7.702671959,-2.868403691,-1.362182094,0.08118971061
47.4167,201.4176399,64.597747,-7.405132337,-2.634991856,-1.329943099,0.08118971061
47.6167,199.9695816,64.38357017,-7.094277278,-2.498379368,-1.203570982,0.08118971061
47.8167,198.5733321,64.16660231,-6.885615897,-2.403840957,-0.9000745481,0.08118971061
48.0167,197.2162267,63.94284125,-6.68301073,-2.149396005,-0.4854543068,0.08118971061
48.2167,195.912899,63.70206223,-6.347451598,-1.757177034,-0.06434760644,0.08118971061
48.4167,194.6910777,63.44061635,-5.882037589,-1.379182643,0.2789441749,0.08118971061
48.6167,193.5645198,63.16301995,-5.406843525,-1.089904311,0.5079507016,0.08118971061
48.8167,192.5278956,62.87342326,-4.977850719,-0.8315907248,0.8021673571,0.08118971061
49.0167,191.5739344,62.5725793,-4.57745872,-0.5832230469,1.157178302,0.08118971061
49.2167,190.6965486,62.26047427,-4.209885615,-0.3566007108,1.542704342,0.08118971061
49.4167,189.888762,61.93920621,-3.885366023,-0.1713555498,1.795344588,0.08118971061
49.6167,189.1399027,61.61212936,-3.620252034,-0.03260143532,1.952818063,0.08118971061
49.8083,188.4651171,61.2964442,-3.437423086,0.06068913344,2.059454429,0.08118971061
50.0167,187.7648361,60.95319346,-3.301452369,0.1375557173,2.060275506,0.08118971061
50.2167,187.1131131,60.6260204,-3.227503908,0.1682630642,1.987171695,0.08118971061
50.4167,186.4690516,60.30358531,-3.23155397,0.1207062641,1.753414873,0.08118971061
50.6167,185.8144879,59.98878368,-3.328080855,0.02724050561,1.481770657,0.08118971061
50.8083,185.1614901,59.69596728,-3.492593385,-0.0751717505,1.219180395,0.08118971061
51.0083,184.4421862,59.40051378,-3.710459106,-0.205810238,0.8287035368,0.04689174705
51.2167,183.6401871,59.10545508,-3.995010762,-0.3607101965,0.3669742792,0
